web-Stanford.bin 0.033575
soc-sign-Slashdot090216.bin 0.024389
cit-HepPh.bin 0.021256
amazon0312.bin 0.039225
p2p-Gnutella04.bin 0.017111
com-lj.ungraph.bin 0.994497
Oregon-1.bin 0.022688
Oregon-2.bin 0.023531
web-Google.bin 0.11441
as-Skitter.bin 0.25415
amazon0302.bin 0.025407
as-735.bin 0.037374
com-dblp.ungraph.bin 0.044226
soc-LiveJournal1.bin 1.03071
soc-pokec-relationships.bin 0.56166
soc-sign-epinions.bin 0.072013
com-orkut.ungraph.bin 3.36402
roadNet-TX.bin 0.085902
cit-HepTh.bin 0.046853
p2p-Gnutella31.bin 0.033589
cit-Patents.bin 0.478853
soc-sign-Slashdot081106.bin 0.039973
p2p-Gnutella30.bin 0.032036
p2p-Gnutella06.bin 0.031047
ca-GrQc.bin 0.034838
p2p-Gnutella08.bin 0.032615
p2p-Gnutella24.bin 0.031335
as-caida.bin 0.045117
soc-Slashdot0902.bin 0.046878
ca-CondMat.bin 0.034229
web-NotreDame.bin 0.101873
soc-sign-Slashdot090221.bin 0.04045
p2p-Gnutella09.bin 0.029867
soc-Epinions1.bin 0.044509
ca-HepPh.bin 0.03888
roadNet-CA.bin 0.079767
wiki-Vote.bin 0.038669
amazon0601.bin 0.051632
web-BerkStan.bin 0.067601
p2p-Gnutella05.bin 0.030218
soc-Slashdot0811.bin 0.043513
ca-HepTh.bin 0.030694
amazon0505.bin 0.051607
p2p-Gnutella25.bin 0.031796
com-youtube.ungraph.bin 0.136085
ca-AstroPh.bin 0.039013
roadNet-PA.bin 0.054162
wiki-Talk.bin 0.377501
higgs-social_network.bin 0.106952
email-EuAll.bin 0.054948
email-Enron.bin 0.035486
com-amazon.ungraph.bin 0.045669
web-Stanford.bin 0.047527
soc-sign-Slashdot090216.bin 0.040469
cit-HepPh.bin 0.036277
amazon0312.bin 0.050139
p2p-Gnutella04.bin 0.031207
com-lj.ungraph.bin 0.925882
Oregon-1.bin 0.036427
Oregon-2.bin 0.038449
web-Google.bin 0.122129
as-Skitter.bin 0.303972
amazon0302.bin 0.040716
as-735.bin 0.062791
com-dblp.ungraph.bin 0.074752
soc-LiveJournal1.bin 1.02573
soc-pokec-relationships.bin 0.575025
soc-sign-epinions.bin 0.118459
com-orkut.ungraph.bin 3.44497
roadNet-TX.bin 0.090547
cit-HepTh.bin 0.064717
p2p-Gnutella31.bin 0.062087
cit-Patents.bin 0.506183
soc-sign-Slashdot081106.bin 0.0754
p2p-Gnutella30.bin 0.058999
p2p-Gnutella06.bin 0.054395
ca-GrQc.bin 0.050725
p2p-Gnutella08.bin 0.050874
p2p-Gnutella24.bin 0.058983
as-caida.bin 0.076792
soc-Slashdot0902.bin 0.084083
ca-CondMat.bin 0.062956
web-NotreDame.bin 0.152093
soc-sign-Slashdot090221.bin 0.075409
p2p-Gnutella09.bin 0.055261
soc-Epinions1.bin 0.072132
ca-HepPh.bin 0.075769
roadNet-CA.bin 0.100908
wiki-Vote.bin 0.066745
amazon0601.bin 0.08125
web-BerkStan.bin 0.0906
p2p-Gnutella05.bin 0.054603
soc-Slashdot0811.bin 0.079317
ca-HepTh.bin 0.064609
amazon0505.bin 0.083617
p2p-Gnutella25.bin 0.056322
com-youtube.ungraph.bin 0.185103
ca-AstroPh.bin 0.072269
roadNet-PA.bin 0.084332
wiki-Talk.bin 0.376283
higgs-social_network.bin 0.130962
email-EuAll.bin 0.091523
email-Enron.bin 0.0646
com-amazon.ungraph.bin 0.076347
web-Stanford.bin 0.080185
soc-sign-Slashdot090216.bin 0.076173
cit-HepPh.bin 0.067883
amazon0312.bin 0.080614
p2p-Gnutella04.bin 0.053712
com-lj.ungraph.bin 0.940045
Oregon-1.bin 0.062289
Oregon-2.bin 0.07453
web-Google.bin 0.135984
as-Skitter.bin 0.331464
amazon0302.bin 0.065232
as-735.bin 0.112782
com-dblp.ungraph.bin 0.132315
soc-LiveJournal1.bin 1.1129
soc-pokec-relationships.bin 0.691825
soc-sign-epinions.bin 0.187794
com-orkut.ungraph.bin 3.55734
roadNet-TX.bin 0.143423
cit-HepTh.bin 0.121086
p2p-Gnutella31.bin 0.116848
cit-Patents.bin 0.536261
soc-sign-Slashdot081106.bin 0.140798
p2p-Gnutella30.bin 0.11186
p2p-Gnutella06.bin 0.090796
ca-GrQc.bin 0.095094
p2p-Gnutella08.bin 0.083325
p2p-Gnutella24.bin 0.109892
as-caida.bin 0.130942
soc-Slashdot0902.bin 0.151468
ca-CondMat.bin 0.113535
web-NotreDame.bin 0.233896
soc-sign-Slashdot090221.bin 0.139595
p2p-Gnutella09.bin 0.105991
soc-Epinions1.bin 0.125307
ca-HepPh.bin 0.143641
roadNet-CA.bin 0.159398
wiki-Vote.bin 0.112549
amazon0601.bin 0.13238
web-BerkStan.bin 0.15453
p2p-Gnutella05.bin 0.092266
soc-Slashdot0811.bin 0.142565
ca-HepTh.bin 0.105356
amazon0505.bin 0.12942
p2p-Gnutella25.bin 0.102552
com-youtube.ungraph.bin 0.270938
ca-AstroPh.bin 0.128808
roadNet-PA.bin 0.137171
wiki-Talk.bin 0.301267
higgs-social_network.bin 0.201461
email-EuAll.bin 0.158021
email-Enron.bin 0.123447
com-amazon.ungraph.bin 0.128326
web-Stanford.bin 0.149771
soc-sign-Slashdot090216.bin 0.142108
cit-HepPh.bin 0.125438
amazon0312.bin 0.130647
p2p-Gnutella04.bin 0.094217
com-lj.ungraph.bin 1.02807
Oregon-1.bin 0.11998
Oregon-2.bin 0.121451
web-Google.bin 0.195925
as-Skitter.bin 0.432225
amazon0302.bin 0.115915
